State,Constituency,Work Category,Work ID A,Description A,MP A,Work ID B,Description B,MP B,Similarity,Match Strength
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10169,"Gram Panchayat Kolwa, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.2)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10170,"Gram Panchayat Lasu patla, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.3)",Shri Vivek K. Tankha (2022-28),94.3,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10191,"Gram Panchayat Khargonkhurd, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10169,"Gram Panchayat Kolwa, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.2)",Shri Vivek K. Tankha (2022-28),95.3,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10169,"Gram Panchayat Kolwa, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.2)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10179,"Gram Panchayat Mandela Khedi , Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.4)",Shri Vivek K. Tankha (2022-28),93.9,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10169,"Gram Panchayat Kolwa, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.2)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10180,"Gram Panchayat Unchod, Janpad Panchayat Shujalpur hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.5)",Shri Vivek K. Tankha (2022-28),92.9,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10170,"Gram Panchayat Lasu patla, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.3)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10179,"Gram Panchayat Mandela Khedi , Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.4)",Shri Vivek K. Tankha (2022-28),92.4,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10191,"Gram Panchayat Khargonkhurd, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10170,"Gram Panchayat Lasu patla, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.3)",Shri Vivek K. Tankha (2022-28),93.4,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10191,"Gram Panchayat Khargonkhurd, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10179,"Gram Panchayat Mandela Khedi , Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.4)",Shri Vivek K. Tankha (2022-28),93.8,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/10191,"Gram Panchayat Khargonkhurd, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/10180,"Gram Panchayat Unchod, Janpad Panchayat Shujalpur hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.5)",Shri Vivek K. Tankha (2022-28),92.6,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31169,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhagdara, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.5)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31164,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Gujarmohna, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.2)",Shri Vivek K. Tankha (2022-28),95.0,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31164,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Gujarmohna, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.2)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31165,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Sirsya, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.3)",Shri Vivek K. Tankha (2022-28),94.7,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31170,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bablai, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31164,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Gujarmohna, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.2)",Shri Vivek K. Tankha (2022-28),94.7,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31167,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhaklay, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.4)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31164,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Gujarmohna, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.2)",Shri Vivek K. Tankha (2022-28),94.6,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31169,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhagdara, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.5)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31165,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Sirsya, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.3)",Shri Vivek K. Tankha (2022-28),95.0,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31170,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bablai, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31165,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Sirsya, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.3)",Shri Vivek K. Tankha (2022-28),95.0,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31167,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhaklay, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.4)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31165,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Sirsya, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.3)",Shri Vivek K. Tankha (2022-28),94.9,High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31170,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bablai, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31167,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhaklay, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.4)",Shri Vivek K. Tankha (2022-28),95.8,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31169,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhagdara, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.5)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31167,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhaklay, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.4)",Shri Vivek K. Tankha (2022-28),95.5,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP106/2023-2024/31170,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bablai, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.6)",Shri Vivek K. Tankha (2022-28),WS/MP106/2023-2024/31169,"1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhagdara, Janpad Panchayat Maheshwar, District Khargone (mention in letter no. 3300 at column no.5)",Shri Vivek K. Tankha (2022-28),95.3,Very High
Madhya Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP103/2023-2024/80997,Water tanker capacity 5000 Liter with Fire fighter PUMP in Gram Panchayat Aali Block Nalchha,Dr. Kavita Patidar (2022-28),WS/MP103/2023-2024/80984,Water tanker capacity 5000 Liter With Fire Fighter PUMP in Gram Panchayat nalchha Block nalchha,Dr. Kavita Patidar (2022-28),94.9,High
